,등락률(%)
2048,0.16
2049,0.16
2050,0.16
2051,0.16
2052,0.16
2053,0.16
2054,0.16
2055,0.16
2056,0.16
2057,0.16
2058,0.16
2059,0.16
2060,0.16
2061,0.16
2062,0.16
2063,0.16
2064,0.16
2065,0.16
2066,0.16
2067,0.16
2068,0.16
2069,0.16
2070,0.16
2071,0.16
2072,0.16
2073,0.16
2074,0.16
2075,0.16
2076,0.16
2077,0.16
2078,0.16
2079,0.16
2080,0.16
2081,0.16
2082,0.16
2083,0.16
2084,0.16
2085,0.16
2086,0.16
2087,0.16
2088,0.16
2089,1.26
2090,1.26
2091,1.26
2092,1.26
2093,1.26
2094,1.26
2095,1.26
2096,1.26
2097,1.26
2098,1.26
2099,1.26
2100,1.26
2101,1.26
2102,1.26
2103,1.26
2104,1.26
2105,1.26
2106,1.26
2107,1.26
2108,1.26
2109,1.26
2110,1.26
2111,1.26
2112,1.26
2113,1.26
2114,1.26
2115,1.26
2116,1.26
2117,1.26
2118,1.26
2119,1.26
2120,1.26
2121,1.26
2122,1.26
2123,1.26
2124,1.26
2125,1.26
2126,1.26
2127,1.26
2128,1.26
2129,1.26
2130,1.26
2131,1.26
2132,1.26
2133,1.26
2134,1.26
2135,1.26
2136,1.26
2137,1.26
2138,1.26
2139,1.26
2140,1.26
2141,1.26
2142,1.26
2143,1.26
2144,1.26
2145,1.26
2146,1.26
2147,1.26
2148,1.26
2149,1.26
2150,1.26
2151,1.26
2152,1.26
2153,1.26
2154,1.26
2155,1.26
2156,1.26
2157,1.26
2158,1.26
2159,1.26
2160,1.26
2161,1.26
2162,1.26
2163,1.26
2164,1.26
2165,1.26
2166,1.26
2167,1.26
2168,1.26
2169,1.26
2170,1.26
2171,1.26
2172,1.26
2173,1.26
2174,1.26
2175,1.26
2176,1.26
2177,1.26
2178,1.26
2179,0.99
2180,0.99
2181,0.99
2182,0.99
2183,0.99
2184,0.99
2185,0.99
2186,0.99
2187,0.99
2188,0.99
2189,0.99
2190,0.99
2191,0.99
2192,0.99
2193,0.99
2194,0.99
2195,0.99
2196,0.99
2197,0.99
2198,0.99
2199,0.99
2200,0.99
2201,0.99
2202,0.99
2203,0.99
2204,0.99
2205,0.99
2206,0.99
2207,0.99
2208,0.99
2209,0.99
2210,0.99
2211,0.99
2212,0.99
2213,0.99
2214,0.99
2215,0.99
2216,0.99
2217,0.99
2218,0.99
2219,0.99
2220,0.99
2221,0.99
2222,0.99
2223,0.99
2224,0.99
2225,0.99
2226,0.99
2227,0.99
2228,0.99
2229,0.99
2230,0.99
2231,0.99
2232,0.99
2233,0.99
2234,0.99
2235,0.99
2236,0.99
2237,0.99
2238,0.99
2239,0.99
2240,0.99
2241,0.99
2242,0.99
2243,0.99
2244,0.99
2245,0.99
2246,0.99
2247,0.99
2248,0.99
2249,0.99
2250,0.99
2251,0.99
2252,0.99
2253,0.99
2254,0.99
2255,0.99
2256,0.99
2257,0.99
2258,0.99
2259,0.99
2260,0.99
2261,0.99
2262,0.99
2263,0.99
2264,0.99
2265,0.99
2266,0.99
2267,0.99
2268,0.99
2269,0.99
2270,0.99
2271,0.99
2272,0.99
2273,0.99
2274,0.99
2275,0.99
2276,0.99
2277,0.99
2278,0.99
2279,0.99
2280,0.99
2281,0.99
2282,0.99
2283,0.99
2284,0.99
2285,0.99
2286,0.99
2287,0.99
2288,0.99
2289,0.99
2290,0.99
2291,0.99
2292,0.99
2293,0.99
2294,0.99
2295,0.99
2296,0.99
2297,0.99
2298,0.99
2299,0.99
2300,0.99
2301,0.99
2302,0.99
2303,0.99
2304,0.99
2305,0.99
2306,0.99
2307,0.99
2308,0.99
2309,0.99
2310,0.99
2311,0.99
2312,0.99
2313,0.99
2314,0.99
2315,0.99
2316,0.99
2317,0.99
2318,0.99
2319,0.99
2320,0.99
2321,0.99
2322,0.99
2323,0.99
2324,0.99
2325,0.99
2326,0.99
2327,0.99
2328,0.99
2329,0.99
2330,0.99
2331,0.99
2332,0.99
2333,0.99
2334,0.99
2335,0.99
2336,0.99
2337,0.99
2338,0.99
2339,0.99
2340,0.99
2341,0.99
2342,0.99
2343,0.99
2344,0.99
2345,0.99
2346,0.99
2347,0.99
2348,0.99
2349,0.99
2350,0.99
2351,0.99
2352,0.99
2353,0.99
2354,0.99
2355,0.99
2356,0.99
2357,0.99
2358,0.99
2359,0.99
2360,0.99
2361,0.99
2362,0.99
2363,0.99
2364,0.99
2365,0.99
2366,0.99
2367,0.99
2368,0.99
2369,0.99
2370,0.99
2371,0.99
2372,0.99
2373,0.99
2374,0.99
2375,0.99
2376,0.99
2377,0.99
2378,0.99
2379,0.99
2380,0.99
2381,0.99
2382,0.99
2383,0.99
2384,0.99
2385,0.99
2386,0.99
2387,0.99
2388,0.99
2389,0.99
2390,0.99
2391,0.99
2392,0.99
2393,0.99
2394,0.99
2395,0.99
2396,0.99
2397,0.99
2398,0.99
2399,0.99
2400,0.99
2401,0.99
2402,0.99
2403,0.99
2404,0.99
2405,0.99
2406,0.99
2407,0.99
2408,0.99
2409,0.99
2410,0.99
2411,0.99
2412,0.99
2413,0.99
2414,0.99
2415,0.99
2416,0.99
2417,0.99
2418,0.99
2419,0.99
2420,0.99
2421,0.99
2422,0.99
2423,0.99
2424,0.99
2425,0.99
2426,0.99
2427,0.99
2428,0.99
2429,0.4
2430,0.4
2431,0.4
2432,0.4
2433,0.4
2434,0.4
2435,0.4
2436,0.4
2437,0.4
2438,0.4
2439,0.4
2440,0.4
2441,0.4
2442,0.4
2443,0.4
2444,0.4
2445,0.4
2446,0.4
2447,0.4
2448,0.4
2449,0.4
2450,0.4
2451,0.4
2452,0.4
2453,0.4
2454,0.4
2455,0.4
2456,0.4
2457,0.4
2458,0.4
2459,0.4
2460,0.4
2461,0.4
2462,0.4
2463,0.4
2464,0.4
2465,0.4
2466,0.4
2467,0.4
2468,0.4
2469,0.4
2470,0.4
2471,0.4
2472,0.4
2473,0.4
2474,0.4
2475,0.4
2476,0.4
2477,0.4
2478,0.4
2479,0.4
2480,0.4
2481,0.4
2482,0.4
2483,0.4
2484,0.4
2485,0.4
2486,0.4
2487,0.4
2488,0.4
2489,0.4
2490,0.4
2491,0.4
2492,0.4
2493,0.4
2494,0.4
2495,0.4
2496,0.4
2497,0.4
2498,0.4
2499,0.4
2500,0.4
2501,0.4
2502,0.4
2503,-0.46
2504,-0.46
2505,-0.46
2506,-0.46
2507,-0.46
2508,-0.46
2509,-0.46
2510,-0.46
2511,-0.46
2512,-0.46
2513,-0.46
2514,-0.46
2515,-0.46
2516,-0.46
2517,-0.46
2518,-0.46
2519,-0.46
2520,-0.46
2521,-0.46
2522,-0.46
2523,-0.46
2524,-0.46
2525,-0.46
2526,-0.46
2527,-0.46
2528,-0.46
2529,-0.46
2530,-0.46
2531,-0.46
2532,-0.46
2533,-0.46
2534,-0.46
2535,-0.46
2536,-0.46
2537,-0.46
2538,-0.46
2539,-0.46
2540,-0.46
2541,-0.46
2542,-0.46
2543,-0.46
2544,-0.46
2545,-0.46
2546,-0.46
2547,-0.46
2548,-0.46
2549,-0.46
2550,-0.46
2551,-0.46
2552,-0.46
2553,-0.46
2554,-0.46
2555,-0.46
2556,-0.46
2557,-0.46
2558,-0.46
2559,-0.46
2560,-0.46
2561,-0.46
2562,-0.46
2563,-0.46
2564,-0.46
2565,-0.46
2566,-0.46
2567,-0.46
2568,-0.46
2569,-0.46
2570,-0.46
2571,-0.46
2572,-0.46
2573,-0.46
2574,-0.46
2575,-0.46
2576,-0.46
2577,-0.46
2578,-0.46
2579,0.61
2580,0.61
2581,0.61
2582,0.61
2583,0.61
2584,0.61
2585,0.61
2586,0.61
2587,0.61
2588,0.61
2589,0.61
2590,0.61
2591,0.61
2592,0.61
2593,0.61
2594,0.61
2595,0.61
2596,0.61
2597,0.61
2598,0.61
2599,0.61
2600,0.61
2601,0.61
2602,0.61
2603,0.61
2604,0.61
2605,0.61
2606,0.61
2607,0.61
2608,0.61
2609,0.61
2610,0.61
2611,0.61
2612,0.61
2613,0.61
2614,0.61
2615,0.61
2616,0.61
2617,0.61
2618,0.61
2619,0.61
2620,0.61
2621,0.61
2622,0.61
2623,0.61
2624,0.61
2625,0.61
2626,0.61
2627,0.61
2628,0.61
2629,0.61
2630,0.61
2631,0.61
2632,0.61
2633,0.61
2634,0.61
2635,0.61
2636,0.61
2637,0.61
2638,0.61
2639,0.61
2640,0.61
2641,0.61
2642,0.61
2643,0.61
2644,0.61
2645,0.61
2646,0.61
2647,0.61
2648,0.61
2649,0.61
2650,0.61
2651,0.61
2652,0.61
2653,0.61
2654,0.61
2655,0.61
2656,0.61
2657,0.61
2658,0.61
2659,0.61
2660,0.61
2661,0.61
2662,0.61
2663,0.61
2664,0.61
2665,0.61
2666,0.61
2667,0.61
2668,0.61
2669,0.61
2670,0.61
2671,0.61
2672,0.61
2673,0.61
2674,0.61
2675,0.61
2676,0.61
2677,0.61
2678,0.61
2679,0.61
2680,0.61
2681,0.61
2682,0.61
2683,0.61
2684,0.61
2685,0.61
2686,0.61
2687,0.61
2688,0.22
2689,0.22
2690,0.22
2691,0.22
2692,0.22
2693,0.22
2694,0.22
2695,0.22
2696,0.22
2697,0.22
2698,0.22
2699,0.22
2700,0.22
2701,0.22
2702,0.22
2703,0.22
2704,0.22
2705,0.22
2706,0.22
2707,0.22
2708,0.22
2709,0.22
2710,0.22
2711,0.22
2712,0.22
2713,0.22
2714,0.22
2715,0.22
2716,0.22
2717,0.22
2718,0.22
2719,0.22
2720,0.22
2721,0.22
2722,0.22
2723,0.22
2724,0.22
2725,0.22
2726,0.22
2727,0.22
2728,0.22
2729,0.22
2730,0.22
2731,0.22
2732,0.22
2733,0.22
2734,0.22
2735,0.22
2736,0.22
2737,0.22
2738,0.22
2739,0.22
2740,0.22
2741,0.22
2742,0.22
2743,0.22
2744,0.22
2745,0.22
2746,0.22
2747,0.22
2748,0.22
2749,0.22
2750,0.22
2751,0.22
2752,0.22
2753,0.22
2754,0.22
2755,0.22
2756,0.22
2757,0.22
2758,0.22
2759,0.22
2760,0.22
2761,0.01
2762,0.01
2763,0.01
2764,0.01
2765,0.01
2766,0.01
2767,0.01
2768,0.01
2769,0.01
2770,0.01
2771,0.01
2772,0.01
2773,0.01
2774,0.01
2775,0.01
2776,0.01
2777,0.01
2778,0.01
2779,0.01
2780,0.01
2781,0.01
2782,0.01
2783,0.01
2784,0.01
2785,0.01
2786,0.01
2787,0.01
2788,0.01
2789,0.01
2790,0.01
2791,0.01
2792,0.01
2793,0.01
2794,0.01
2795,0.01
2796,0.01
2797,0.01
2798,0.01
2799,0.01
2800,0.01
2801,0.01
2802,0.01
2803,0.01
2804,0.01
2805,0.01
2806,0.01
2807,0.01
2808,0.01
2809,0.01
2810,0.01
2811,0.01
2812,0.01
2813,0.01
2814,0.01
2815,0.01
2816,0.01
2817,0.01
2818,0.01
2819,0.01
2820,0.01
2821,0.01
2822,0.01
2823,0.01
2824,0.01
2825,0.01
2826,0.01
2827,0.01
2828,0.01
2829,0.01
2830,0.01
2831,0.01
2832,0.01
2833,0.01
2834,0.01
2835,0.01
2836,0.01
2837,0.01
2838,0.01
2839,0.01
2840,0.01
2841,0.01
2842,0.01
2843,0.01
2844,0.01
2845,0.01
2846,0.01
2847,0.01
2848,0.01
2849,0.01
2850,0.01
2851,0.01
2852,0.01
2853,0.01
2854,0.01
2855,0.01
2856,0.01
2857,0.01
2858,0.01
2859,0.01
2860,0.01
2861,0.01
2862,0.01
2863,0.01
2864,0.01
2865,0.01
2866,0.01
2867,0.01
2868,0.01
2869,0.01
2870,0.01
2871,0.01
2872,0.01
2873,0.01
2874,0.01
2875,0.01
2876,0.01
2877,0.01
2878,0.01
2879,0.01
2880,0.01
2881,0.01
2882,0.01
2883,0.01
2884,0.01
2885,0.01
2886,0.01
2887,0.01
2888,0.01
2889,0.01
2890,0.01
2891,0.01
2892,0.01
2893,0.01
2894,0.01
2895,0.01
2896,0.01
2897,0.01
2898,0.01
2899,0.01
2900,0.01
2901,0.01
2902,0.01
2903,0.01
2904,0.01
2905,0.01
2906,0.01
2907,0.01
2908,0.01
2909,0.01
2910,0.01
2911,0.01
2912,0.01
2913,0.01
2914,0.01
2915,0.01
2916,0.01
2917,0.01
2918,0.01
2919,0.01
2920,0.01
2921,0.01
2922,0.01
2923,0.01
2924,0.01
2925,0.01
2926,0.01
2927,0.01
2928,0.01
2929,0.01
2930,0.01
2931,0.01
2932,0.01
2933,0.01
2934,0.01
2935,0.01
2936,0.01
2937,0.01
2938,0.01
2939,0.01
2940,0.01
2941,0.01
2942,0.01
2943,0.01
2944,0.01
2945,0.01
2946,0.01
2947,0.01
2948,0.01
2949,0.01
2950,0.01
2951,0.01
2952,0.01
2953,0.01
2954,0.01
2955,0.01
2956,0.01
2957,0.01
2958,0.01
2959,0.01
2960,0.01
2961,0.01
2962,0.01
2963,0.01
2964,0.01
2965,0.01
2966,0.01
2967,0.01
2968,0.01
2969,0.01
2970,0.01
2971,0.01
2972,0.01
2973,0.01
2974,0.01
2975,0.01
2976,0.01
2977,0.01
2978,0.01
2979,0.01
2980,0.01
2981,0.01
2982,0.01
2983,0.01
2984,0.01
2985,0.01
2986,0.01
2987,0.01
2988,0.01
2989,0.01
2990,0.01
2991,0.01
2992,0.01
2993,0.01
2994,0.01
2995,0.01
2996,0.01
2997,0.01
2998,0.01
2999,0.01
3000,0.01
3001,0.01
3002,0.01
3003,0.01
3004,0.01
3005,0.01
3006,0.01
3007,0.01
3008,0.01
3009,0.01
3010,0.01
3011,0.01
3012,0.01
3013,0.01
3014,0.01
3015,0.01
3016,0.01
3017,0.01
3018,0.01
3019,0.01
3020,0.01
3021,0.01
3022,0.01
3023,0.01
3024,0.01
3025,0.01
3026,0.01
3027,0.01
3028,0.01
3029,0.01
3030,0.01
3031,0.01
3032,0.01
3033,0.01
3034,0.01
3035,0.01
3036,0.01
3037,0.01
3038,0.01
3039,0.01
3040,0.01
3041,0.01
3042,0.01
3043,0.01
3044,0.01
3045,0.01
3046,0.01
3047,0.01
3048,0.01
3049,0.01
3050,0.01
3051,0.01
3052,0.01
3053,0.01
3054,0.01
3055,0.01
3056,0.01
3057,0.01
3058,0.01
3059,0.01
3060,0.01
3061,0.01
3062,0.01
3063,0.01
3064,0.01
3065,0.01
3066,0.01
3067,0.01
3068,0.01
3069,0.01
3070,0.01
3071,0.01
3072,0.01
3073,0.01
3074,0.01
3075,0.01
3076,0.01
3077,0.01
3078,0.01
3079,0.01
3080,0.01
3081,0.01
3082,0.01
3083,0.01
3084,0.01
3085,0.01
3086,0.01
3087,0.01
3088,0.01
3089,0.01
3090,0.01
3091,0.01
3092,0.01
3093,0.01
3094,0.01
3095,0.01
3096,0.01
3097,0.01
3098,0.01
3099,0.01
3100,0.01
3101,0.01
3102,0.01
3103,0.01
3104,0.01
3105,0.01
3106,0.01
3107,0.01
3108,0.01
3109,0.01
3110,0.01
3111,0.01
3112,0.01
3113,0.01
3114,0.01
3115,0.01
3116,0.01
3117,0.01
3118,0.01
3119,0.01
3120,0.01
3121,0.01
3122,0.01
3123,0.01
3124,0.01
3125,0.01
3126,0.01
3127,0.01
3128,0.01
3129,0.01
3130,0.01
3131,0.01
3132,0.01
3133,0.01
3134,0.01
3135,0.01
3136,0.01
3137,0.01
3138,0.01
3139,0.01
3140,0.01
3141,0.01
3142,0.01
3143,0.01
3144,0.01
3145,0.01
3146,0.01
3147,0.01
3148,0.01
3149,0.01
3150,0.01
3151,0.01
3152,0.01
3153,0.01
3154,0.01
3155,0.01
3156,0.01
3157,0.01
3158,0.01
3159,0.01
3160,0.01
3161,0.01
3162,0.01
3163,0.01
3164,0.01
3165,0.01
3166,0.01
3167,0.01
3168,0.01
3169,0.01
3170,0.01
3171,0.01
3172,0.01
3173,0.01
3174,0.01
3175,0.01
3176,0.01
3177,0.01
3178,0.01
3179,0.01
3180,0.01
3181,0.01
3182,0.01
3183,0.01
3184,0.01
3185,0.01
3186,0.01
3187,0.01
3188,0.01
3189,0.01
3190,0.01
3191,0.01
3192,0.01
3193,0.01
3194,0.01
3195,0.01
3196,0.01
3197,0.01
3198,0.01
3199,0.01
3200,0.01
3201,0.01
3202,0.01
3203,0.01
3204,0.01
3205,0.01
3206,0.01
3207,0.01
3208,0.01
3209,0.01
3210,0.01
3211,0.01
3212,0.01
3213,0.01
3214,0.01
3215,0.01
3216,0.01
3217,0.01
3218,0.01
3219,0.01
3220,0.01
3221,0.01
3222,0.01
3223,0.01
3224,0.01
3225,0.01
3226,0.01
3227,0.01
3228,0.01
3229,0.01
3230,0.01
3231,0.01
3232,0.01
3233,0.01
3234,0.01
3235,0.01
3236,0.01
3237,0.01
3238,0.01
3239,0.01
3240,0.01
3241,0.01
3242,0.01
3243,0.01
3244,0.01
3245,0.01
3246,0.01
3247,0.01
3248,0.01
3249,0.01
3250,0.01
3251,0.01
3252,0.01
3253,0.01
3254,0.01
3255,0.01
3256,0.01
3257,0.01
3258,0.01
3259,0.01
3260,0.01
3261,0.01
3262,0.01
3263,0.01
3264,0.01
3265,0.01
3266,0.01
3267,0.01
3268,0.01
3269,0.01
3270,0.01
3271,0.01
3272,0.01
3273,0.01
3274,0.01
3275,0.01
3276,0.01
3277,0.01
3278,0.01
3279,0.01
3280,0.01
3281,0.01
3282,0.01
3283,0.01
3284,0.01
3285,0.01
3286,0.01
3287,0.01
3288,0.01
3289,0.01
3290,0.01
3291,0.01
3292,0.01
3293,0.01
3294,0.01
3295,0.01
3296,0.01
3297,0.01
3298,0.01
3299,0.01
3300,0.01
3301,0.01
3302,0.01
3303,0.01
3304,0.01
3305,0.01
3306,0.01
3307,0.01
3308,0.01
3309,0.01
3310,0.01
3311,0.01
3312,0.01
3313,0.01
3314,0.01
3315,0.01
3316,0.01
3317,0.01
3318,0.01
3319,0.01
3320,0.01
3321,0.01
3322,0.01
3323,0.01
3324,0.01
3325,0.01
3326,0.01
3327,0.01
3328,1.66
3329,1.66
3330,1.66
3331,1.66
3332,1.66
3333,1.66
3334,1.66
3335,1.66
3336,1.66
3337,1.66
3338,1.66
3339,1.66
3340,1.66
3341,1.66
3342,1.66
3343,1.66
3344,1.66
3345,1.66
3346,1.66
3347,1.66
3348,1.66
3349,1.66
3350,1.66
3351,1.66
3352,1.66
3353,1.66
3354,1.66
3355,1.66
3356,1.66
3357,1.66
3358,1.66
3359,1.66
3360,1.66
3361,1.66
3362,1.66
3363,1.66
3364,1.66
3365,1.66
3366,1.66
3367,1.66
3368,1.66
3369,1.66
3370,1.66
3371,1.66
3372,1.66
3373,1.66
3374,1.66
3375,1.66
3376,1.66
3377,1.66
3378,1.66
3379,1.66
3380,1.66
3381,1.66
3382,1.66
3383,1.66
3384,1.66
3385,1.66
3386,1.66
3387,1.66
3388,1.66
3389,1.66
3390,1.66
3391,1.66
3392,1.66
3393,1.66
3394,1.66
3395,1.66
3396,1.66
3397,1.66
3398,1.66
3399,1.66
3400,1.66
3401,1.66
3402,1.66
3403,1.66
3404,1.66
3405,1.66
3406,1.66
3407,1.66
3408,1.66
3409,1.66
3410,1.66
3411,1.66
3412,1.66
3413,1.66
3414,1.66
3415,1.66
3416,1.66
3417,1.66
3418,-0.01
3419,-0.01
3420,-0.01
3421,-0.01
3422,-0.01
3423,-0.01
3424,-0.01
3425,-0.01
3426,-0.01
3427,-0.01
3428,-0.01
3429,-0.01
3430,-0.01
3431,-0.01
3432,-0.01
3433,-0.01
3434,-0.01
3435,-0.01
3436,-0.01
3437,-0.01
3438,-0.01
3439,-0.01
3440,-0.01
3441,-0.01
3442,-0.01
3443,-0.01
3444,-0.01
3445,-0.01
3446,-0.01
3447,-0.01
3448,-0.01
3449,-0.01
3450,-0.01
3451,-0.01
3452,-0.01
3453,-0.01
3454,-0.01
3455,-0.01
3456,-0.01
3457,-0.01
3458,-0.01
3459,-0.01
3460,-0.01
3461,-0.01
3462,-0.01
3463,-0.01
3464,-0.01
3465,-0.01
3466,-0.01
3467,-0.01
3468,-0.01
3469,-0.01
3470,-0.01
3471,-0.01
3472,-0.01
3473,-0.01
3474,-0.01
3475,-0.01
3476,-0.01
3477,-0.01
3478,-0.01
3479,-0.01
3480,-0.01
3481,-0.01
3482,-0.01
3483,-0.01
3484,-0.01
3485,-0.01
3486,-0.01
3487,-0.01
3488,-0.01
3489,-0.01
3490,-0.01
3491,-0.01
3492,-0.01
3493,-0.01
3494,-0.01
3495,-0.01
3496,-0.01
3497,-0.01
3498,-0.01
3499,-0.01
3500,-0.01
3501,-0.01
3502,-0.01
3503,-0.01
3504,-0.01
3505,-0.01
3506,-0.01
3507,-0.01
3508,-0.01
3509,-0.01
3510,-0.01
3511,-0.01
3512,-0.01
3513,-0.01
3514,-0.01
3515,-0.01
3516,-0.01
3517,-0.01
3518,-0.01
3519,-0.01
3520,-0.01
3521,-0.01
3522,-0.01
3523,-0.01
3524,-0.01
3525,-0.01
3526,-0.01
3527,-0.01
3528,-0.01
3529,-0.01
3530,-0.01
3531,-0.01
3532,-0.01
3533,-0.01
3534,-0.01
3535,-0.01
3536,-0.01
3537,-0.01
3538,-0.01
3539,-0.01
3540,-0.01
3541,-0.01
3542,-0.01
3543,-0.01
3544,-0.01
3545,-0.01
3546,-0.01
3547,-0.01
3548,-0.01
3549,-0.01
3550,-0.01
3551,-0.01
3552,-0.01
3553,-0.01
3554,-0.01
3555,-0.01
3556,-0.01
3557,-0.01
3558,-0.01
3559,-0.01
3560,-0.01
3561,-0.01
3562,-0.01
3563,-0.01
3564,-0.01
3565,-0.01
3566,-0.01
3567,-0.01
3568,-0.01
3569,-0.01
3570,-0.01
3571,-0.01
3572,-0.01
3573,-0.01
3574,-0.01
3575,-0.01
3576,-0.01
3577,-0.01
3578,-0.01
3579,-0.01
3580,-0.01
3581,-0.01
3582,-0.01
3583,-0.01
3584,-0.01
3585,-0.01
3586,-0.01
3587,-0.01
3588,-0.01
3589,-0.01
3590,-0.01
3591,-0.01
3592,-0.01
3593,-0.01
3594,-0.01
3595,-0.01
3596,-0.01
3597,-0.01
3598,-0.01
3599,-0.01
3600,-0.01
3601,-0.01
3602,-0.01
3603,-0.01
3604,-0.01
3605,-0.01
3606,-0.01
3607,-0.01
3608,-0.01
3609,-0.01
3610,-0.01
3611,-0.01
3612,-0.01
3613,-0.01
3614,-0.01
3615,-0.01
3616,-0.01
3617,-0.01
3618,-0.01
3619,-0.01
3620,-0.01
3621,-0.01
3622,-0.01
3623,-0.01
3624,-0.01
3625,-0.01
3626,-0.01
3627,-0.01
3628,-0.01
3629,-0.01
3630,-0.01
3631,-0.01
3632,-0.01
3633,-0.01
3634,-0.01
3635,-0.01
3636,-0.01
3637,-0.01
3638,-0.01
3639,-0.01
3640,-0.01
3641,-0.01
3642,-0.01
3643,-0.01
3644,-0.01
3645,-0.01
3646,-0.01
3647,-0.01
3648,-0.01
3649,-0.01
3650,-0.01
3651,-0.01
3652,-0.01
3653,-0.01
3654,-0.01
3655,-0.01
3656,-0.01
3657,-0.01
3658,-0.01
3659,-0.01
3660,-0.01
3661,-0.01
3662,-0.01
3663,-0.01
3664,-0.01
3665,-0.01
3666,-0.01
3667,-0.01
3668,-0.01
3669,-0.01
3670,-0.01
3671,-0.01
3672,-0.01
3673,-0.01
3674,-0.01
3675,-0.01
3676,-0.01
3677,-0.01
3678,-0.01
3679,-0.01
3680,-0.01
3681,-0.01
3682,-0.01
3683,-0.01
3684,-0.01
3685,-0.01
3686,-0.01
3687,-0.01
3688,-0.01
3689,-0.01
3690,-0.01
3691,-0.01
3692,-0.01
3693,-0.01
3694,-0.01
3695,-0.01
3696,-0.01
3697,-0.01
3698,-0.01
3699,-0.01
3700,-0.01
3701,-0.01
3702,-0.01
3703,-0.01
3704,-0.01
3705,-0.01
3706,-0.01
3707,-0.01
3708,-0.01
3709,-0.01
3710,-0.01
3711,-0.01
3712,-0.01
3713,-0.01
3714,-0.01
3715,-0.01
3716,-0.01
3717,0.65
3718,0.65
3719,0.65
3720,0.65
3721,0.65
3722,0.65
3723,0.65
3724,0.65
3725,0.65
3726,0.65
3727,0.65
3728,0.65
3729,0.65
3730,0.65
3731,0.65
3732,0.65
3733,0.65
3734,0.65
3735,0.65
3736,0.65
3737,0.65
3738,0.65
3739,0.65
3740,0.65
3741,0.65
3742,0.65
3743,0.65
3744,0.65
3745,0.65
3746,0.65
3747,0.65
3748,0.65
3749,0.65
3750,0.65
3751,0.65
3752,0.65
3753,0.65
3754,0.65
3755,0.65
3756,0.65
3757,0.65
3758,0.65
3759,0.65
3760,0.65
3761,0.65
3762,0.65
3763,0.65
3764,0.65
3765,0.65
3766,0.65
3767,0.65
3768,0.65
3769,0.65
3770,0.65
3771,0.65
3772,0.65
3773,0.65
3774,0.65
3775,0.65
3776,0.65
3777,0.65
3778,0.65
3779,0.65
3780,-0.39
3781,-0.39
3782,-0.39
3783,-0.39
3784,-0.39
3785,-0.39
3786,-0.39
3787,-0.39
3788,-0.39
3789,-0.39
3790,-0.39
3791,-0.39
3792,-0.39
3793,-0.39
3794,-0.39
3795,-0.39
3796,-0.39
3797,-0.39
3798,-0.39
3799,-0.39
3800,-0.39
3801,-0.39
3802,-0.39
3803,-0.39
3804,-0.39
3805,-0.39
3806,-0.39
3807,-0.39
3808,-0.39
3809,-0.39
3810,-0.39
3811,-0.39
3812,-0.39
3813,-0.39
3814,-0.39
3815,-0.39
3816,-0.39
3817,-0.39
3818,-0.39
3819,-0.39
3820,-0.39
3821,-0.39
3822,-0.39
3823,-0.39
3824,-0.39
3825,-0.39
3826,-0.39
3827,-0.39
3828,-0.39
3829,-0.39
3830,-0.39
3831,-0.39
3832,-0.39
3833,-0.39
3834,-0.39
3835,-0.39
3836,-0.39
3837,-0.39
3838,-0.39
3839,-0.39
3840,-0.39
3841,-0.39
3842,-0.39
3843,-0.39
3844,-0.39
3845,-0.39
3846,-0.39
3847,-0.39
3848,-0.39
3849,-0.39
3850,-0.39
3851,-0.39
3852,-0.39
3853,-0.39
3854,-0.39
3855,-0.39
3856,-0.39
3857,-0.39
3858,-0.39
3859,-0.39
3860,-0.39
3861,-0.39
3862,-0.39
3863,-0.39
3864,-0.39
3865,-0.39
3866,-0.39
3867,-0.39
3868,-0.39
3869,-0.39
3870,-0.39
3871,-0.39
3872,-0.39
3873,-0.39
3874,-0.39
3875,-0.39
3876,-0.39
3877,-0.39
3878,-0.39
3879,-0.39
3880,-0.39
3881,-0.39
3882,-0.39
3883,-0.39
3884,-0.39
3885,-0.39
3886,-0.39
3887,-0.39
3888,-0.39
3889,-0.39
3890,1.28
3891,1.28
3892,1.28
3893,1.28
3894,1.28
3895,1.28
3896,1.28
3897,1.28
3898,1.28
3899,1.28
3900,1.28
3901,1.28
3902,1.28
3903,1.28
3904,1.28
3905,1.28
3906,1.28
3907,1.28
3908,1.28
3909,1.28
3910,1.28
3911,1.28
3912,1.28
3913,1.28
3914,1.28
3915,1.28
3916,1.28
3917,1.28
3918,1.28
3919,1.28
3920,1.28
3921,1.28
3922,1.28
3923,1.28
3924,1.28
3925,1.28
3926,1.28
3927,1.28
3928,1.28
3929,1.28
3930,1.28
3931,1.28
3932,1.28
3933,1.28
3934,1.28
3935,1.28
3936,1.28
3937,1.28
3938,1.28
3939,1.28
3940,1.28
3941,1.28
3942,1.28
3943,1.28
3944,1.28
3945,1.28
3946,1.28
3947,1.28
3948,1.28
3949,1.28
3950,1.28
3951,1.28
3952,1.28
3953,1.28
3954,1.28
3955,1.28
3956,1.28
3957,1.28
3958,1.28
3959,1.28
3960,1.28
3961,1.28
3962,1.28
3963,1.28
3964,1.28
3965,1.28
3966,1.28
3967,1.28
3968,1.28
3969,1.28
3970,1.28
3971,1.28
3972,1.28
3973,1.28
3974,1.28
3975,1.28
3976,1.28
