지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),1시간 최다강수량(mm),일강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),일 최심신적설(cm)
152,울산,2019-10-19,17.4,14.3,21.8,,,,6.3,4.3,2.4,62,86.8,
152,울산,2019-10-20,16.7,12.5,23.1,,,,5.2,3.8,1.4,59,87.6,
152,울산,2019-10-21,17.4,12.5,21.4,,,,6.5,4.1,2.4,51,77.6,
152,울산,2019-10-22,17.4,15.9,19.5,3.75,.2,.2,5.6,3.9,2.4,73,79.4,
152,울산,2019-10-23,17.8,15,19.9,2.83,.1,.1,6.6,3.9,2.2,69,77.5,
152,울산,2019-10-24,17.6,16.4,19.3,7.8,5.3,10.5,7.6,4.3,3.2,60,89.6,
152,울산,2019-10-25,18.1,15.9,22.6,.28,0,0,8,4.6,2.7,61,85.4,
152,울산,2019-10-26,15.4,11.6,19.2,,,,6.7,4,2,41,62.3,
152,울산,2019-10-27,12.3,8.8,18.9,,,,6.6,4.1,2.3,24,49.9,
152,울산,2019-10-28,13.1,6,20.4,,,,5.7,4.5,1.5,30,63.6,
152,울산,2019-10-29,14.8,9.3,21.1,,,,6.4,4.6,1.5,33,62,
152,울산,2019-10-30,13.6,9.3,19.5,,,,5.2,3.5,2.1,29,53.5,
152,울산,2019-10-31,15.7,8.7,22.8,,,,5,3.3,1.9,25,53.9,
152,울산,2019-11-01,16.6,11.2,22.1,,,,5.7,4.2,1.8,35,66.8,
152,울산,2019-11-02,15.6,11.4,20.5,,,,4.3,2.7,1,53,81.9,
152,울산,2019-11-03,15.5,11.2,21.3,1.25,,.8,6.1,3.8,2.1,56,78.8,
152,울산,2019-11-04,13.3,8.7,17.5,,,,5.5,3.8,2.2,49,69.8,
152,울산,2019-11-05,13.3,6.8,20.2,,,,4,2.8,1.1,42,71,
152,울산,2019-11-06,14.1,9.3,20.4,,,,4.8,3.4,1.5,42,66.9,
152,울산,2019-11-07,13.2,9.2,18.5,,,,6.4,4,2,35,58.1,
152,울산,2019-11-08,11.7,8.1,17.5,,,,6.2,4.3,2.6,35,48.3,
152,울산,2019-11-09,11.3,6.9,18.3,,,,5.5,4.2,2.3,23,42.1,
152,울산,2019-11-10,12.3,5.7,17.4,2.5,,7.1,6.8,4.7,1.7,35,64.5,
152,울산,2019-11-11,13.9,9.8,18.7,,,,6.9,4.5,2.1,46,60.4,
152,울산,2019-11-12,12.3,8.8,18.2,,,,4.9,3.6,1.5,43,67,
152,울산,2019-11-13,12.2,6.2,17.3,,,,7.2,4.9,1.5,35,64.4,
152,울산,2019-11-14,5.4,.5,13,,,,8.4,5.1,2.9,23,36.1,
152,울산,2019-11-15,10,0,17.6,,,,5.5,3.7,2,26,48.1,
152,울산,2019-11-16,13.9,7.8,20.5,,,,5.8,3.9,1.3,39,70.9,
152,울산,2019-11-17,15,9,18.7,2.68,,.5,6.7,4.6,1.8,62,85.1,
152,울산,2019-11-18,12.3,6,19.4,4.17,,10.1,7.6,4.9,3,46,64.6,
152,울산,2019-11-19,5.3,2.9,8.8,,,,7.6,5,2.8,31,49.5,
152,울산,2019-11-20,4.7,0,10.3,,,,5.9,4.2,2,15,39.5,
152,울산,2019-11-21,8.5,.9,14.6,,,,5.2,3.9,1.9,28,50.1,
152,울산,2019-11-22,12.1,6,17.8,,,,5.3,4,1.7,55,73,
152,울산,2019-11-23,12.9,9.1,18.4,,,,5.3,3.6,1.8,57,79.9,
152,울산,2019-11-24,15.3,10.9,21.2,1.38,,0,4.2,3,.9,64,82.4,
152,울산,2019-11-25,9.3,8,15.8,10.78,,3,7.6,4.9,2.8,58,82.5,
152,울산,2019-11-26,9.5,6.3,12.9,8.83,,.5,6.3,4.5,2,50,73.3,
152,울산,2019-11-27,8.3,5.1,11.7,,,,6.5,4.3,2.4,58,68.3,
152,울산,2019-11-28,7,3.6,9.7,10.65,,8,7.4,4.7,2.9,58,92.6,
152,울산,2019-11-29,6.5,2.9,11.7,,,,6.5,3.8,2.1,19,55,
152,울산,2019-11-30,7.9,5.2,12.3,5.08,,1,5,3.3,1.5,42,83.6,
152,울산,2019-12-01,7.4,6.2,10.7,16.37,,27.2,6,4.1,2.1,57,87.1,
152,울산,2019-12-02,5.5,1.5,8.5,1.83,,1.5,8.8,5.5,3,33,54.6,
152,울산,2019-12-03,3.8,-1.6,9.1,,,,6.5,4,1.8,33,55.1,
152,울산,2019-12-04,5,1.3,9.7,,,,7.3,4.3,1.3,26,54.3,
152,울산,2019-12-05,3,-2.1,6.8,,,,7.1,4.7,2.3,25,42.1,
152,울산,2019-12-06,-1.5,-5.2,4.1,,,,6.5,4.4,2.5,16,30.6,
152,울산,2019-12-07,2.6,-4.1,8.2,,,,7.6,4.6,2.6,31,48.1,
152,울산,2019-12-08,4.1,.6,10.2,,,,5.5,3.8,2.1,27,52.6,
152,울산,2019-12-09,5.6,-1.2,12.6,,,,4.7,3.1,1.3,25,47.5,
152,울산,2019-12-10,9.4,2.2,16.2,,,,5.8,4.3,1.3,36,67,
152,울산,2019-12-11,11.3,5.2,17.5,,,,7.5,4.8,2.2,34,57.8,
152,울산,2019-12-12,3.9,.1,7.4,,,,7.9,4.9,2.5,14,30.5,
152,울산,2019-12-13,4.8,-1.1,11.3,,,,5,3.3,1.7,18,31.1,
152,울산,2019-12-14,6.8,2.5,11.5,,,,6,4.3,2.1,23,43.3,
152,울산,2019-12-15,7.2,4.1,11,5.23,,0,5.8,3.7,1.8,54,73,
152,울산,2019-12-16,8.7,2.2,14.5,,,,3.4,2.1,.9,51,76,
152,울산,2019-12-17,11.7,5.2,18.7,,,,7.2,5.2,1.5,61,80.1,
152,울산,2019-12-18,9,5.9,12.9,1.07,,0,7,4.9,3,43,58.9,
152,울산,2019-12-19,5.4,3.1,10.3,,,,7.2,4.8,3.5,17,31.6,
152,울산,2019-12-20,3.4,-1.7,7.8,,,,6.2,4.1,2.1,32,45.5,
152,울산,2019-12-21,2,-.5,5.3,,,,5.3,3.4,1.9,39,52.4,
152,울산,2019-12-22,4.8,1.2,8.5,,,,5.7,3.8,2.1,51,60.5,
152,울산,2019-12-23,5.7,0,11.1,,,,6.1,4.3,2.2,42,58.8,
152,울산,2019-12-24,6.1,1.9,12.5,,,,5.3,3.7,2,49,68.6,
152,울산,2019-12-25,8.4,1.7,15.3,,,,5.3,3.6,1.4,29,61.3,
152,울산,2019-12-26,6.6,3.6,10.2,4.92,,.1,7.8,4.7,2.4,31,58,
152,울산,2019-12-27,2.6,-.5,6.8,,,,9,5.7,3.2,21,38.3,
152,울산,2019-12-28,2.6,-1.5,8.5,,,,5.1,3.6,1.8,22,40.6,
152,울산,2019-12-29,4,-.9,9.2,7.93,,9,3.4,2.3,.8,42,67.4,
152,울산,2019-12-30,8.3,4.4,13.9,3.67,,3,5.8,4,1.7,47,80.8,
152,울산,2019-12-31,-1.1,-4,5.6,,,,8.6,5.7,3.2,18,30.8,
152,울산,2020-01-01,1.3,-3.9,6.4,,,,6.5,4.7,3,23,50.4,
